,Unnamed: 0,location,method,methodValue,month,city,province,zipCode,provinceName,macroRegion,region
2023,2023,lct_xyzw,voucher,399876,1,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2024,2024,lct_xyzw,cash,136840,2,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2025,2025,lct_xyzw,voucher,796280,3,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2026,2026,lct_xyzw,cash,881933,1,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2027,2027,lct_xyzw,outstanding,1058476,1,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2028,2028,lct_xyzw,bancomat,683064,2,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2029,2029,lct_xyzw,ticket,1402218,1,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2030,2030,lct_xyzw,ticket,1005249,2,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2031,2031,lct_xyzw,bancomat,179376,3,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2032,2032,lct_xyzw,credit-card,1025146,2,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2033,2033,lct_xyzw,credit-card,732173,3,Milano,MI,20126,Milano,Nord-ovest,Lombardia
2034,2034,lct_xyzw,cash,74089,3,Molfetta,BA,70056,Bari,Sud,Puglia
2035,2035,lct_xyzw,credit-card,1715795,1,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2036,2036,lct_xyzw,bancomat,355569,1,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2037,2037,lct_xyzw,outstanding,203262,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2038,2038,lct_xyzw,ticket,394439,3,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2039,2039,lct_xyzw,cash,364811,3,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2040,2040,lct_xyzw,outstanding,1995690,1,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2041,2041,lct_xyzw,ticket,1968096,1,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2042,2042,lct_xyzw,bancomat,824130,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2043,2043,lct_xyzw,voucher,992462,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2044,2044,lct_xyzw,ticket,498388,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2045,2045,lct_xyzw,bancomat,1903412,3,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2046,2046,lct_xyzw,cash,1396348,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2047,2047,lct_xyzw,cash,577686,1,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2048,2048,lct_xyzw,credit-card,1146572,3,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2049,2049,lct_xyzw,credit-card,1191323,2,Cesate,MI,20031,Milano,Nord-ovest,Lombardia
2050,2050,lct_xyzw,cash,311966,2,Novara,NO,28100,Novara,Nord-ovest,Piemonte
2051,2051,lct_xyzw,cash,1460823,1,Novara,NO,28100,Novara,Nord-ovest,Piemonte
2052,2052,lct_xyzw,cash,268675,3,Novara,NO,28100,Novara,Nord-ovest,Piemonte
2053,2053,lct_xyzw,cash,1094867,2,Roma,RM,185,Roma,Centro,Lazio
2054,2054,lct_xyzw,cash,1598145,1,Roma,RM,185,Roma,Centro,Lazio
2055,2055,lct_xyzw,credit-card,1021973,2,Roma,RM,185,Roma,Centro,Lazio
2056,2056,lct_xyzw,outstanding,79655,2,Roma,RM,185,Roma,Centro,Lazio
2057,2057,lct_xyzw,outstanding,965776,3,Roma,RM,185,Roma,Centro,Lazio
2058,2058,lct_xyzw,credit-card,1287056,1,Roma,RM,185,Roma,Centro,Lazio
2059,2059,lct_xyzw,credit-card,921289,3,Roma,RM,185,Roma,Centro,Lazio
2060,2060,lct_xyzw,ticket,787682,2,Roma,RM,185,Roma,Centro,Lazio
2061,2061,lct_xyzw,cash,1133555,3,Roma,RM,185,Roma,Centro,Lazio
2062,2062,lct_xyzw,charge,620254,2,Roma,RM,185,Roma,Centro,Lazio
2063,2063,lct_xyzw,ticket,754266,3,Roma,RM,185,Roma,Centro,Lazio
2064,2064,lct_xyzw,debit-card,746802,1,Roma,RM,185,Roma,Centro,Lazio
2065,2065,lct_xyzw,charge,813913,3,Roma,RM,185,Roma,Centro,Lazio
2066,2066,lct_xyzw,credit-card,723737,2,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2067,2067,lct_xyzw,credit-card,1242264,3,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2068,2068,lct_xyzw,cash,872955,2,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2069,2069,lct_xyzw,cash,995709,1,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2070,2070,lct_xyzw,outstanding,823911,1,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2071,2071,lct_xyzw,outstanding,55689,3,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2072,2072,lct_xyzw,outstanding,91622,2,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2073,2073,lct_xyzw,cash,1576908,3,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2074,2074,lct_xyzw,credit-card,997928,1,Limbiate,MI,20812,Milano,Nord-ovest,Lombardia
2075,2075,lct_xyzw,bancomat,19016,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2076,2076,lct_xyzw,voucher,612816,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2077,2077,lct_xyzw,cash,981030,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2078,2078,lct_xyzw,satispay,1329143,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2079,2079,lct_xyzw,voucher,1107650,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2080,2080,lct_xyzw,ticket,1884367,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2081,2081,lct_xyzw,outstanding,1186117,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2082,2082,lct_xyzw,ticket,1682643,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2083,2083,lct_xyzw,cash,1930282,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2084,2084,lct_xyzw,cash,841132,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2085,2085,lct_xyzw,satispay,981862,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2086,2086,lct_xyzw,outstanding,497071,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2087,2087,lct_xyzw,bancomat,1853623,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2088,2088,lct_xyzw,outstanding,1048381,2,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2089,2089,lct_xyzw,bancomat,783728,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2090,2090,lct_xyzw,voucher,1435194,3,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2091,2091,lct_xyzw,ticket,358249,1,Monza,MB,20900,Monza e della Brianza,Nord-ovest,Lombardia
2092,2092,lct_xyzw,ticket,1633781,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2093,2093,lct_xyzw,cash,503426,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2094,2094,lct_xyzw,bank-transfer,185570,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2095,2095,lct_xyzw,outstanding,871182,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2096,2096,lct_xyzw,cash,204589,2,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2097,2097,lct_xyzw,bancomat,854442,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2098,2098,lct_xyzw,credit-card,411206,3,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2099,2099,lct_xyzw,credit-card,1117387,2,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2100,2100,lct_xyzw,bancomat,1004470,2,Cantu,CO,22063,Como,Nord-ovest,Lombardia
2101,2101,lct_xyzw,cash,1243506,3,Roma,RM,192,Roma,Centro,Lazio
2102,2102,lct_xyzw,cash,560199,1,Roma,RM,192,Roma,Centro,Lazio
2103,2103,lct_xyzw,cash,1676200,2,Roma,RM,192,Roma,Centro,Lazio
2104,2104,lct_xyzw,credit-card,148117,1,Lugano,CH,6900,Chieti,Sud,Abruzzo
2105,2105,lct_xyzw,cash,286475,1,Lugano,CH,6900,Chieti,Sud,Abruzzo
2106,2106,lct_xyzw,ticket,1358875,3,Roma,RM,144,Roma,Centro,Lazio
2107,2107,lct_xyzw,cash,1417578,1,Roma,RM,144,Roma,Centro,Lazio
2108,2108,lct_xyzw,cash,789245,2,Roma,RM,144,Roma,Centro,Lazio
2109,2109,lct_xyzw,credit-card,1963247,3,Roma,RM,144,Roma,Centro,Lazio
2110,2110,lct_xyzw,credit-card,1081228,2,Roma,RM,144,Roma,Centro,Lazio
2111,2111,lct_xyzw,outstanding,540561,1,Roma,RM,144,Roma,Centro,Lazio
2112,2112,lct_xyzw,ticket,819387,1,Roma,RM,144,Roma,Centro,Lazio
2113,2113,lct_xyzw,cash,772373,3,Roma,RM,144,Roma,Centro,Lazio
2114,2114,lct_xyzw,outstanding,9057,3,Roma,RM,144,Roma,Centro,Lazio
2115,2115,lct_xyzw,credit-card,1231228,1,Roma,RM,144,Roma,Centro,Lazio
2116,2116,lct_xyzw,outstanding,1076638,2,Roma,RM,144,Roma,Centro,Lazio
2117,2117,lct_xyzw,ticket,329551,2,Roma,RM,144,Roma,Centro,Lazio
2118,2118,lct_xyzw,cash,72522,3,Roma,RM,199,Roma,Centro,Lazio
2119,2119,lct_xyzw,credit-card,721363,1,Roma,RM,199,Roma,Centro,Lazio
2120,2120,lct_xyzw,cash,1927070,2,Roma,RM,199,Roma,Centro,Lazio
2121,2121,lct_xyzw,cash,228642,1,Roma,RM,199,Roma,Centro,Lazio
2122,2122,lct_xyzw,credit-card,1136176,3,Roma,RM,199,Roma,Centro,Lazio
2123,2123,lct_xyzw,credit-card,1498276,2,Roma,RM,199,Roma,Centro,Lazio
2124,2124,lct_xyzw,outstanding,1372130,3,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2125,2125,lct_xyzw,bancomat,1787075,1,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2126,2126,lct_xyzw,cash,903691,1,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2127,2127,lct_xyzw,cash,1062237,2,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2128,2128,lct_xyzw,credit-card,295694,1,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2129,2129,lct_xyzw,outstanding,306720,2,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2130,2130,lct_xyzw,ticket,1877442,3,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2131,2131,lct_xyzw,ticket,1582842,2,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2132,2132,lct_xyzw,bancomat,909202,2,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2133,2133,lct_xyzw,cash,734334,3,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2134,2134,lct_xyzw,credit-card,974107,2,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2135,2135,lct_xyzw,credit-card,1030999,3,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2136,2136,lct_xyzw,outstanding,208081,1,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2137,2137,lct_xyzw,bancomat,1632944,3,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2138,2138,lct_xyzw,ticket,1748325,1,Parma,PR,43121,Parma,Nord-est,Emilia-Romagna
2139,2139,lct_xyzw,bancomat,1064357,2,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2140,2140,lct_xyzw,bancomat,1021603,3,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2141,2141,lct_xyzw,cash,367835,1,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2142,2142,lct_xyzw,cash,1431382,2,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2143,2143,lct_xyzw,bancomat,1623491,1,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2144,2144,lct_xyzw,cash,1207366,3,Cagliari,CA,9100,Cagliari,Isole,Sardegna
2145,2145,lct_xyzw,cash,1252475,1,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2146,2146,lct_xyzw,ticket,1073700,1,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2147,2147,lct_xyzw,bancomat,1830851,1,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2148,2148,lct_xyzw,ticket,155791,2,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2149,2149,lct_xyzw,cash,865535,2,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2150,2150,lct_xyzw,cash,1230440,1,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2151,2151,lct_xyzw,bancomat,151541,1,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2152,2152,lct_xyzw,credit-card,1323721,2,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2153,2153,lct_xyzw,credit-card,1504222,3,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2154,2154,lct_xyzw,ticket,1028480,1,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2155,2155,lct_xyzw,cash,1777463,3,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2156,2156,lct_xyzw,credit-card,1149031,1,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2157,2157,lct_xyzw,bancomat,1809936,3,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2158,2158,lct_xyzw,bancomat,1769025,2,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2159,2159,lct_xyzw,ticket,292834,3,Bologna,BO,40128,Bologna,Nord-est,Emilia-Romagna
2160,2160,lct_xyzw,bancomat,743762,3,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2161,2161,lct_xyzw,cash,1482092,1,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2162,2162,lct_xyzw,cash,229138,2,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2163,2163,lct_xyzw,bancomat,728264,2,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2164,2164,lct_xyzw,cash,1286681,3,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2165,2165,lct_xyzw,bancomat,589527,1,San Rocco al Porto,LO,26865,Lodi,Nord-ovest,Lombardia
2166,2166,lct_xyzw,bancomat,747204,1,Montale,PT,51037,Pistoia,Centro,Toscana
2167,2167,lct_xyzw,cash,1198643,3,Montale,PT,51037,Pistoia,Centro,Toscana
2168,2168,lct_xyzw,cash,194764,2,Montale,PT,51037,Pistoia,Centro,Toscana
2169,2169,lct_xyzw,cash,302201,1,Montale,PT,51037,Pistoia,Centro,Toscana
2170,2170,lct_xyzw,bancomat,1289651,2,Montale,PT,51037,Pistoia,Centro,Toscana
2171,2171,lct_xyzw,credit-card,1440962,2,Montale,PT,51037,Pistoia,Centro,Toscana
2172,2172,lct_xyzw,bancomat,1001019,3,Montale,PT,51037,Pistoia,Centro,Toscana
2173,2173,lct_xyzw,cash,1379073,3,Firenze,FI,50127,Firenze,Centro,Toscana
2174,2174,lct_xyzw,outstanding,1048061,1,Firenze,FI,50127,Firenze,Centro,Toscana
2175,2175,lct_xyzw,voucher,951034,1,Firenze,FI,50127,Firenze,Centro,Toscana
2176,2176,lct_xyzw,credit-card,894215,3,Firenze,FI,50127,Firenze,Centro,Toscana
2177,2177,lct_xyzw,credit-card,146439,2,Firenze,FI,50127,Firenze,Centro,Toscana
2178,2178,lct_xyzw,ticket,533315,3,Firenze,FI,50127,Firenze,Centro,Toscana
2179,2179,lct_xyzw,voucher,66879,2,Firenze,FI,50127,Firenze,Centro,Toscana
2180,2180,lct_xyzw,bancomat,664621,1,Firenze,FI,50127,Firenze,Centro,Toscana
2181,2181,lct_xyzw,credit-card,1287486,1,Firenze,FI,50127,Firenze,Centro,Toscana
2182,2182,lct_xyzw,bancomat,649976,3,Firenze,FI,50127,Firenze,Centro,Toscana
2183,2183,lct_xyzw,ticket,1013147,2,Firenze,FI,50127,Firenze,Centro,Toscana
2184,2184,lct_xyzw,voucher,1584132,3,Firenze,FI,50127,Firenze,Centro,Toscana
2185,2185,lct_xyzw,cash,1926453,2,Firenze,FI,50127,Firenze,Centro,Toscana
2186,2186,lct_xyzw,outstanding,1100110,2,Firenze,FI,50127,Firenze,Centro,Toscana
2187,2187,lct_xyzw,cash,1760359,1,Firenze,FI,50127,Firenze,Centro,Toscana
2188,2188,lct_xyzw,outstanding,1631336,3,Firenze,FI,50127,Firenze,Centro,Toscana
2189,2189,lct_xyzw,bancomat,1701317,2,Firenze,FI,50127,Firenze,Centro,Toscana
2190,2190,lct_xyzw,ticket,1943198,1,Firenze,FI,50127,Firenze,Centro,Toscana
2191,2191,lct_xyzw,bank-transfer,1403534,2,Firenze,FI,50127,Firenze,Centro,Toscana
2192,2192,lct_xyzw,credit-card,1939389,2,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2193,2193,lct_xyzw,credit-card,1070087,3,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2194,2194,lct_xyzw,cash,670012,1,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2195,2195,lct_xyzw,cash,225544,2,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2196,2196,lct_xyzw,bancomat,534691,1,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2197,2197,lct_xyzw,cash,1846463,3,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2198,2198,lct_xyzw,bank-check,1428096,3,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2199,2199,lct_xyzw,bancomat,1548192,2,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2200,2200,lct_xyzw,bank-check,1770353,1,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2201,2201,lct_xyzw,bancomat,404157,3,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2202,2202,lct_xyzw,bank-check,34349,2,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2203,2203,lct_xyzw,credit-card,668559,1,Seregno,MB,20831,Monza e della Brianza,Nord-ovest,Lombardia
2204,2204,lct_xyzw,bancomat,133541,3,Roma,RM,192,Roma,Centro,Lazio
2205,2205,lct_xyzw,bancomat,1071564,2,Roma,RM,192,Roma,Centro,Lazio
2206,2206,lct_xyzw,cash,1120548,3,Roma,RM,192,Roma,Centro,Lazio
2207,2207,lct_xyzw,maestro,1142530,3,Roma,RM,192,Roma,Centro,Lazio
2208,2208,lct_xyzw,credit-card,53534,2,Roma,RM,192,Roma,Centro,Lazio
2209,2209,lct_xyzw,mastercard,855611,3,Roma,RM,192,Roma,Centro,Lazio
2210,2210,lct_xyzw,visa,1238329,3,Roma,RM,192,Roma,Centro,Lazio
2211,2211,lct_xyzw,cash,1633822,2,Roma,RM,192,Roma,Centro,Lazio
2212,2212,lct_xyzw,cash,420703,1,Roma,RM,192,Roma,Centro,Lazio
2213,2213,lct_xyzw,credit-card,1749222,1,Firenze,FI,50121,Firenze,Centro,Toscana
2214,2214,lct_xyzw,cash,89214,3,Firenze,FI,50121,Firenze,Centro,Toscana
2215,2215,lct_xyzw,cash,1922183,2,Firenze,FI,50121,Firenze,Centro,Toscana
2216,2216,lct_xyzw,cash,447595,1,Firenze,FI,50121,Firenze,Centro,Toscana
2217,2217,lct_xyzw,credit-card,282250,3,Firenze,FI,50121,Firenze,Centro,Toscana
2218,2218,lct_xyzw,credit-card,205756,2,Firenze,FI,50121,Firenze,Centro,Toscana
2219,2219,lct_xyzw,bank-transfer,1390550,1,Napoli,,80121,Napoli,Sud,Campania
2220,2220,lct_xyzw,cash,1187020,3,Napoli,,80121,Napoli,Sud,Campania
2221,2221,lct_xyzw,bank-transfer,669010,2,Napoli,,80121,Napoli,Sud,Campania
2222,2222,lct_xyzw,bank-transfer,1063629,3,Napoli,,80121,Napoli,Sud,Campania
2223,2223,lct_xyzw,bancomat,1686160,2,Napoli,,80121,Napoli,Sud,Campania
2224,2224,lct_xyzw,american-express,509011,2,Napoli,,80121,Napoli,Sud,Campania
2225,2225,lct_xyzw,credit-card,15569,2,Napoli,,80121,Napoli,Sud,Campania
2226,2226,lct_xyzw,bancomat,1537158,3,Napoli,,80121,Napoli,Sud,Campania
2227,2227,lct_xyzw,american-express,1658631,1,Napoli,,80121,Napoli,Sud,Campania
2228,2228,lct_xyzw,bancomat,324687,1,Napoli,,80121,Napoli,Sud,Campania
2229,2229,lct_xyzw,american-express,1095214,3,Napoli,,80121,Napoli,Sud,Campania
2230,2230,lct_xyzw,cash,2841,1,Napoli,,80121,Napoli,Sud,Campania
2231,2231,lct_xyzw,cash,528780,2,Napoli,,80121,Napoli,Sud,Campania
2232,2232,lct_xyzw,bancomat,1422124,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2233,2233,lct_xyzw,credit-card,15491,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2234,2234,lct_xyzw,cash,276841,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2235,2235,lct_xyzw,cash,787293,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2236,2236,lct_xyzw,mastercard,918,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2237,2237,lct_xyzw,bancomat,1896267,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2238,2238,lct_xyzw,ticket,1805756,2,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2239,2239,lct_xyzw,mastercard,4849,1,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2240,2240,lct_xyzw,cash,993569,3,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2241,2241,lct_xyzw,bancomat,465491,3,Bergamo,BG,24122,Bergamo,Nord-ovest,Lombardia
2242,2242,lct_xyzw,bancomat,250389,3,Poggibonsi,SI,53036,Siena,Centro,Toscana
2243,2243,lct_xyzw,cash,1164059,1,Poggibonsi,SI,53036,Siena,Centro,Toscana
2244,2244,lct_xyzw,cash,1122703,2,Poggibonsi,SI,53036,Siena,Centro,Toscana
2245,2245,lct_xyzw,cash,893708,3,Poggibonsi,SI,53036,Siena,Centro,Toscana
2246,2246,lct_xyzw,bancomat,804360,3,Pomezia,RM,71,Roma,Centro,Lazio
2247,2247,lct_xyzw,cash,1668276,2,Pomezia,RM,71,Roma,Centro,Lazio
2248,2248,lct_xyzw,bancomat,1671723,2,Pomezia,RM,71,Roma,Centro,Lazio
2249,2249,lct_xyzw,cash,1666971,3,Pomezia,RM,71,Roma,Centro,Lazio
2250,2250,lct_xyzw,credit-card,1537542,2,Pomezia,RM,71,Roma,Centro,Lazio
2251,2251,lct_xyzw,cash,1179320,2,Corsico,MI,20090,Milano,Nord-ovest,Lombardia
2252,2252,lct_xyzw,bancomat,86094,3,Corsico,MI,20090,Milano,Nord-ovest,Lombardia
2253,2253,lct_xyzw,bancomat,1478459,2,Corsico,MI,20090,Milano,Nord-ovest,Lombardia
2254,2254,lct_xyzw,cash,14129,3,Corsico,MI,20090,Milano,Nord-ovest,Lombardia
2255,2255,lct_xyzw,cash,903695,2,Milano,MI,20159,Milano,Nord-ovest,Lombardia
2256,2256,lct_xyzw,satispay,364487,2,Milano,MI,20159,Milano,Nord-ovest,Lombardia
2257,2257,lct_xyzw,cash,1990921,3,Milano,MI,20159,Milano,Nord-ovest,Lombardia
2258,2258,lct_xyzw,credit-card,854890,2,Milano,MI,20159,Milano,Nord-ovest,Lombardia
2259,2259,lct_xyzw,credit-card,230014,3,Milano,MI,20159,Milano,Nord-ovest,Lombardia
2260,2260,lct_xyzw,fidelity-card-points,735915,2,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2261,2261,lct_xyzw,cash,1798522,2,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2262,2262,lct_xyzw,bancomat,1058164,2,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2263,2263,lct_xyzw,ticket,1815512,2,Lecco,LC,23900,Lecco,Nord-ovest,Lombardia
2264,2264,lct_xyzw,bancomat,202792,1,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2265,2265,lct_xyzw,outstanding,1276639,1,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2266,2266,lct_xyzw,cash,699596,1,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2267,2267,lct_xyzw,cash,1444282,2,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2268,2268,lct_xyzw,credit-card,569665,2,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2269,2269,lct_xyzw,credit-card,1068050,3,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2270,2270,lct_xyzw,outstanding,1205243,2,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2271,2271,lct_xyzw,bancomat,1290115,2,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2272,2272,lct_xyzw,bancomat,435705,3,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2273,2273,lct_xyzw,cash,542757,3,Baranzate,MI,20021,Milano,Nord-ovest,Lombardia
2274,2274,lct_xyzw,cash,600029,3,Roma,RM,187,Roma,Centro,Lazio
2275,2275,lct_xyzw,credit-card,1219471,3,Roma,RM,187,Roma,Centro,Lazio
2276,2276,lct_xyzw,credit-card,744405,2,Roma,RM,187,Roma,Centro,Lazio
2277,2277,lct_xyzw,bancomat,1788088,2,Roma,RM,187,Roma,Centro,Lazio
2278,2278,lct_xyzw,cash,1065692,2,Roma,RM,187,Roma,Centro,Lazio
2279,2279,lct_xyzw,cash,1484421,1,Roma,RM,187,Roma,Centro,Lazio
2280,2280,lct_xyzw,credit-card,1112371,1,Roma,RM,187,Roma,Centro,Lazio
2281,2281,lct_xyzw,credit-card,132061,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2282,2282,lct_xyzw,credit-card,939633,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2283,2283,lct_xyzw,bancomat,653899,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2284,2284,lct_xyzw,online,552459,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2285,2285,lct_xyzw,cash,767355,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2286,2286,lct_xyzw,voucher,1184215,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2287,2287,lct_xyzw,ticket,667585,3,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2288,2288,lct_xyzw,cash,326754,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2289,2289,lct_xyzw,online,1033282,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2290,2290,lct_xyzw,satispay,1535545,1,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2291,2291,lct_xyzw,voucher,1973922,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2292,2292,lct_xyzw,bancomat,657714,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
2293,2293,lct_xyzw,ticket,1041202,2,Milano,MI,20124,Milano,Nord-ovest,Lombardia
